product_id,member,date
58,rmj,2020-11-25 11:56:00
20,uci,2020-11-25 11:12:00
86,pws,2020-11-25 11:14:00
230,lsf,2020-11-25 11:06:00
202,ysj,2020-11-25 11:37:00
86,mby,2020-11-25 11:39:00
218,hkj,2020-11-25 11:03:00
216,tzo,2020-11-25 11:34:00
12,nrj,2020-11-25 11:22:00
238,euc,2020-11-25 11:46:00
122,dgw,2020-11-25 11:48:00
120,rdh,2020-11-25 11:46:00
190,gde,2020-11-25 11:43:00
202,nmk,2020-11-25 11:41:00
172,mwt,2020-11-25 11:14:00
72,pwf,2020-11-25 11:27:00
190,tjw,2020-11-25 11:50:00
26,rdn,2020-11-25 11:53:00
12,hzo,2020-11-25 11:13:00
156,jmf,2020-11-25 11:41:00
120,eru,2020-11-25 11:28:00
24,xlb,2020-11-25 11:04:00
230,pfq,2020-11-25 11:12:00
14,vwq,2020-11-25 11:40:00
68,cjg,2020-11-25 11:40:00
140,zto,2020-11-25 11:20:00
164,amu,2020-11-25 11:02:00
184,mlg,2020-11-25 11:13:00
50,gri,2020-11-25 11:59:00
230,ora,2020-11-25 11:17:00
152,hkp,2020-11-25 11:51:00
76,due,2020-11-25 11:25:00
200,jwz,2020-11-25 11:18:00
44,axz,2020-11-25 11:11:00
168,cya,2020-11-25 11:49:00
14,ter,2020-11-25 11:15:00
124,dtr,2020-11-25 11:00:00
162,bgx,2020-11-25 11:37:00
18,vgl,2020-11-25 11:35:00
70,prx,2020-11-25 11:42:00
158,hkj,2020-11-25 11:40:00
168,zmi,2020-11-25 11:48:00
68,rvh,2020-11-25 11:23:00
96,apc,2020-11-25 11:54:00
110,nyx,2020-11-25 11:50:00
224,hdz,2020-11-25 11:20:00
130,itj,2020-11-25 11:46:00
138,fsc,2020-11-25 11:05:00
98,mvn,2020-11-25 11:01:00
242,rjy,2020-11-25 11:27:00
44,qxl,2020-11-25 11:44:00
132,ijy,2020-11-25 11:07:00
146,rig,2020-11-25 11:28:00
162,kbe,2020-11-25 11:30:00
160,une,2020-11-25 11:22:00
198,zdl,2020-11-25 11:54:00
216,vry,2020-11-25 11:22:00
148,yzn,2020-11-25 11:13:00
56,clf,2020-11-25 11:56:00
60,kzm,2020-11-25 11:01:00
128,lqe,2020-11-25 11:00:00
14,rug,2020-11-25 11:41:00
74,pxc,2020-11-25 11:34:00
192,dym,2020-11-25 11:18:00
46,frs,2020-11-25 11:24:00
188,nwy,2020-11-25 11:18:00
84,hox,2020-11-25 11:02:00
226,udq,2020-11-25 11:16:00
84,qzs,2020-11-25 11:48:00
192,wvs,2020-11-25 11:22:00
110,aqs,2020-11-25 12:14:00
60,iom,2020-11-25 12:38:00
124,myg,2020-11-25 12:12:00
182,ain,2020-11-25 12:27:00
156,hsr,2020-11-25 12:30:00
194,zgo,2020-11-25 12:05:00
242,rmh,2020-11-25 12:06:00
34,rku,2020-11-25 12:30:00
152,pki,2020-11-25 12:42:00
220,yeb,2020-11-25 12:28:00
128,lif,2020-11-25 12:44:00
174,sxy,2020-11-25 12:48:00
64,emh,2020-11-25 12:54:00
130,kmp,2020-11-25 12:15:00
46,ylw,2020-11-25 12:11:00
152,xwu,2020-11-25 12:16:00
236,mut,2020-11-25 12:42:00
80,xrk,2020-11-25 12:39:00
38,mdi,2020-11-25 12:20:00
166,hrb,2020-11-25 12:37:00
78,phi,2020-11-25 12:41:00
50,xln,2020-11-25 12:18:00
210,evn,2020-11-25 12:27:00
112,hpx,2020-11-25 12:40:00
68,mys,2020-11-25 12:20:00
26,qac,2020-11-25 12:47:00
154,cty,2020-11-25 12:54:00
156,qft,2020-11-25 12:40:00
222,qdw,2020-11-25 12:53:00
16,wnq,2020-11-25 12:39:00
52,vlc,2020-11-25 12:48:00
60,uyi,2020-11-25 12:24:00
100,ign,2020-11-25 12:19:00
114,wvc,2020-11-25 12:59:00
220,gcs,2020-11-25 12:30:00
184,igw,2020-11-25 12:52:00
90,dpx,2020-11-25 12:16:00
116,xta,2020-11-25 12:59:00
200,gvn,2020-11-25 12:33:00
190,bmg,2020-11-25 12:14:00
136,mjs,2020-11-25 12:25:00
134,kex,2020-11-25 12:37:00
162,ghz,2020-11-25 12:10:00
18,dup,2020-11-25 12:40:00
142,adq,2020-11-25 12:37:00
120,avt,2020-11-25 12:49:00
70,ect,2020-11-25 12:47:00
234,skl,2020-11-25 12:44:00
74,xnv,2020-11-25 12:40:00
126,jdf,2020-11-25 12:34:00
180,oae,2020-11-25 12:49:00
32,wds,2020-11-25 12:34:00
40,pus,2020-11-25 12:50:00
220,vbq,2020-11-25 12:42:00
100,jyw,2020-11-25 12:53:00
110,fwc,2020-11-25 12:04:00
120,ipa,2020-11-25 12:38:00
30,mjg,2020-11-25 12:15:00
198,rgs,2020-11-25 12:38:00
60,emz,2020-11-25 12:17:00
100,qml,2020-11-25 12:02:00
196,stb,2020-11-25 12:02:00
20,skl,2020-11-25 12:50:00
106,rdo,2020-11-25 12:48:00
188,bzs,2020-11-25 12:17:00
172,fio,2020-11-25 12:55:00
180,fhn,2020-11-25 12:37:00
72,vep,2020-11-25 12:05:00
60,keq,2020-11-25 12:06:00
230,rvj,2020-11-25 12:18:00
92,ctu,2020-11-25 12:56:00
108,xeg,2020-11-25 12:48:00
132,dcg,2020-11-25 12:33:00
8,tcp,2020-11-25 12:44:00
242,rmf,2020-11-25 12:20:00
34,tne,2020-11-25 12:19:00
76,ljr,2020-11-25 12:22:00
10,uhy,2020-11-25 12:33:00
116,pqu,2020-11-25 12:45:00
90,dzl,2020-11-25 12:28:00
102,smn,2020-11-25 12:59:00
234,cim,2020-11-25 12:17:00
110,pkm,2020-11-25 12:06:00
184,uvb,2020-11-25 12:00:00
230,zbx,2020-11-25 12:09:00
230,umk,2020-11-25 12:07:00
114,jzo,2020-11-25 12:22:00
48,fux,2020-11-25 12:43:00
70,fxk,2020-11-25 12:39:00
176,zgi,2020-11-25 12:39:00
152,mdg,2020-11-25 12:21:00
238,mia,2020-11-25 12:44:00
18,tmb,2020-11-25 12:43:00
96,yfe,2020-11-25 12:46:00
52,mfb,2020-11-25 12:37:00
42,xpf,2020-11-25 12:54:00
40,hla,2020-11-25 12:17:00
64,vcn,2020-11-25 12:14:00
68,jcd,2020-11-25 12:09:00
190,fei,2020-11-25 12:04:00
196,pio,2020-11-25 12:30:00
68,anl,2020-11-25 13:13:00
228,bpk,2020-11-25 13:10:00
150,lsw,2020-11-25 13:39:00
102,dli,2020-11-25 13:45:00
162,yci,2020-11-25 13:28:00
62,rlu,2020-11-25 13:15:00
34,hmz,2020-11-25 13:22:00
104,kmj,2020-11-25 13:00:00
118,dui,2020-11-25 13:11:00
190,mfk,2020-11-25 13:38:00
30,lvi,2020-11-25 13:23:00
200,qdp,2020-11-25 13:14:00
6,pdh,2020-11-25 13:24:00
228,gna,2020-11-25 13:26:00
212,uor,2020-11-25 13:42:00
182,ukj,2020-11-25 13:31:00
128,yfn,2020-11-25 13:56:00
54,cna,2020-11-25 13:27:00
136,dgh,2020-11-25 13:16:00
94,czk,2020-11-25 13:38:00
108,ygs,2020-11-25 13:34:00
34,nhr,2020-11-25 13:25:00
10,xbt,2020-11-25 13:21:00
190,wgz,2020-11-25 13:42:00
20,urh,2020-11-25 13:06:00
232,lar,2020-11-25 13:53:00
206,tye,2020-11-25 13:49:00
64,lku,2020-11-25 13:20:00
106,fnx,2020-11-25 13:45:00
12,cby,2020-11-25 13:36:00
54,xfh,2020-11-25 13:38:00
12,jrf,2020-11-25 13:40:00
126,lxe,2020-11-25 13:26:00
200,irq,2020-11-25 13:39:00
22,neo,2020-11-25 13:20:00
206,ohd,2020-11-25 13:55:00
84,nmj,2020-11-25 13:58:00
206,wup,2020-11-25 13:40:00
128,bhx,2020-11-25 13:31:00
70,pit,2020-11-25 13:37:00
160,kth,2020-11-25 13:14:00
104,sij,2020-11-25 13:49:00
14,nid,2020-11-25 13:55:00
172,dry,2020-11-25 13:13:00
32,dwx,2020-11-25 13:15:00
114,fcj,2020-11-25 13:25:00
154,wox,2020-11-25 13:42:00
152,edh,2020-11-25 13:00:00
6,wvx,2020-11-25 13:17:00
166,ldx,2020-11-25 13:34:00
188,cid,2020-11-25 13:22:00
206,kih,2020-11-25 13:24:00
226,rdo,2020-11-25 13:57:00
138,qxd,2020-11-25 13:07:00
136,vhj,2020-11-25 13:26:00
156,gfd,2020-11-25 13:11:00
40,iwp,2020-11-25 13:18:00
230,apl,2020-11-25 13:37:00
236,luy,2020-11-25 13:30:00
180,lyg,2020-11-25 13:38:00
4,hov,2020-11-25 13:33:00
102,lif,2020-11-25 13:33:00
100,cnw,2020-11-25 13:02:00
230,fjh,2020-11-25 13:12:00
44,hes,2020-11-25 13:38:00
160,wch,2020-11-25 13:01:00
152,tco,2020-11-25 13:03:00
174,ohq,2020-11-25 13:44:00
64,adv,2020-11-25 13:23:00
52,iyz,2020-11-25 13:19:00
88,hgk,2020-11-25 13:16:00
224,srv,2020-11-25 13:44:00
144,aez,2020-11-25 13:50:00
106,twa,2020-11-25 13:05:00
126,cuj,2020-11-25 13:00:00
94,axd,2020-11-25 13:40:00
130,qtm,2020-11-25 13:49:00
240,jic,2020-11-25 13:22:00
242,egl,2020-11-25 13:58:00
226,srm,2020-11-25 13:47:00
52,key,2020-11-25 13:20:00
108,eld,2020-11-25 13:48:00
28,xyn,2020-11-25 13:31:00
178,egn,2020-11-25 13:33:00
158,gah,2020-11-25 13:38:00
188,rjl,2020-11-25 13:27:00
222,hpd,2020-11-25 13:55:00
232,uhs,2020-11-25 13:02:00
118,elf,2020-11-25 13:31:00
122,uhn,2020-11-25 13:41:00
12,jsd,2020-11-25 13:44:00
64,wen,2020-11-25 13:11:00
158,pel,2020-11-25 13:56:00
198,fjt,2020-11-25 13:30:00
60,srn,2020-11-25 13:33:00
20,alr,2020-11-25 13:27:00
80,kdr,2020-11-25 13:52:00
94,qrk,2020-11-25 13:51:00
54,gfa,2020-11-25 13:48:00
102,nig,2020-11-25 13:45:00
96,bdp,2020-11-25 13:52:00
204,dus,2020-11-25 14:47:00
120,pvf,2020-11-25 14:29:00
84,zbq,2020-11-25 14:41:00
158,hop,2020-11-25 14:20:00
154,nib,2020-11-25 14:13:00
158,muz,2020-11-25 14:26:00
216,vbc,2020-11-25 14:22:00
134,hcb,2020-11-25 14:58:00
186,qvk,2020-11-25 14:59:00
42,gzh,2020-11-25 14:14:00
196,bvy,2020-11-25 14:51:00
48,xoi,2020-11-25 14:33:00
222,yaw,2020-11-25 14:19:00
18,qgk,2020-11-25 14:05:00
218,ful,2020-11-25 14:30:00
200,ovc,2020-11-25 14:21:00
70,eoy,2020-11-25 14:07:00
40,cal,2020-11-25 14:14:00
94,pwn,2020-11-25 14:48:00
130,taz,2020-11-25 14:33:00
32,adg,2020-11-25 14:42:00
196,lbs,2020-11-25 14:56:00
240,zkj,2020-11-25 14:55:00
184,mvg,2020-11-25 14:52:00
26,sdo,2020-11-25 14:09:00
74,pkv,2020-11-25 14:35:00
180,epd,2020-11-25 14:22:00
210,irh,2020-11-25 14:01:00
88,ndk,2020-11-25 14:19:00
216,muw,2020-11-25 14:02:00
136,iaw,2020-11-25 14:16:00
226,dxr,2020-11-25 14:35:00
4,bnp,2020-11-25 14:18:00
180,xkj,2020-11-25 14:02:00
242,bxf,2020-11-25 14:00:00
92,cby,2020-11-25 14:16:00
240,pro,2020-11-25 14:21:00
198,ldt,2020-11-25 14:30:00
192,bqm,2020-11-25 14:10:00
164,pqg,2020-11-25 14:40:00
142,ycn,2020-11-25 14:26:00
218,zyf,2020-11-25 14:49:00
134,pea,2020-11-25 14:45:00
228,ybv,2020-11-25 14:33:00
220,hiw,2020-11-25 14:13:00
222,suk,2020-11-25 14:17:00
234,vul,2020-11-25 14:46:00
104,xil,2020-11-25 14:28:00
184,yfw,2020-11-25 14:23:00
170,hvd,2020-11-25 14:04:00
36,ogi,2020-11-25 14:12:00
176,vjy,2020-11-25 14:07:00
32,cjl,2020-11-25 14:05:00
76,qmf,2020-11-25 14:48:00
106,ejf,2020-11-25 14:03:00
68,fst,2020-11-25 14:24:00
88,edg,2020-11-25 14:46:00
204,fcg,2020-11-25 14:21:00
40,hwv,2020-11-25 14:10:00
202,tjy,2020-11-25 14:25:00
204,dpz,2020-11-25 14:55:00
162,ify,2020-11-25 14:50:00
108,ciu,2020-11-25 14:21:00
140,lih,2020-11-25 14:39:00
14,mrg,2020-11-25 14:32:00
14,vqy,2020-11-25 14:08:00
102,jiv,2020-11-25 14:01:00
82,zsu,2020-11-25 14:05:00
128,cqn,2020-11-25 14:18:00
60,reb,2020-11-25 14:01:00
72,ftx,2020-11-25 14:45:00
4,rjz,2020-11-25 14:54:00
124,oyh,2020-11-25 14:12:00
50,ubw,2020-11-25 14:12:00
72,xsn,2020-11-25 14:06:00
52,tsd,2020-11-25 14:43:00
102,kje,2020-11-25 14:08:00
112,ygn,2020-11-25 14:41:00
100,iyn,2020-11-25 14:28:00
56,cpk,2020-11-25 14:57:00
52,hlw,2020-11-25 14:25:00
94,syn,2020-11-25 14:59:00
120,gbi,2020-11-25 14:24:00
108,rfz,2020-11-25 14:04:00
216,wxb,2020-11-25 14:14:00
12,ahp,2020-11-25 14:49:00
136,nwk,2020-11-25 14:56:00
240,bkg,2020-11-25 14:38:00
182,onm,2020-11-25 14:43:00
12,mpj,2020-11-25 14:59:00
218,uvy,2020-11-25 14:39:00
146,xrh,2020-11-25 14:58:00
92,qyt,2020-11-25 14:28:00
72,bqf,2020-11-25 14:36:00
30,eyi,2020-11-25 14:11:00
66,hae,2020-11-25 14:37:00
134,aku,2020-11-25 14:20:00
220,eic,2020-11-25 14:47:00
130,djp,2020-11-25 14:40:00
114,aoc,2020-11-25 14:24:00
92,usk,2020-11-25 14:29:00
166,nyb,2020-11-25 15:24:00
142,oqs,2020-11-25 15:21:00
16,mtw,2020-11-25 15:51:00
214,vwm,2020-11-25 15:55:00
4,lmb,2020-11-25 15:16:00
170,hjg,2020-11-25 15:20:00
206,lyn,2020-11-25 15:27:00
46,fth,2020-11-25 15:26:00
94,jzx,2020-11-25 15:30:00
92,nwv,2020-11-25 15:36:00
42,uqi,2020-11-25 15:08:00
120,jhk,2020-11-25 15:27:00
204,tqz,2020-11-25 15:41:00
240,bqw,2020-11-25 15:55:00
44,ens,2020-11-25 15:56:00
138,gbt,2020-11-25 15:21:00
160,enh,2020-11-25 15:13:00
128,ryb,2020-11-25 15:37:00
90,ujd,2020-11-25 15:12:00
182,kqw,2020-11-25 15:56:00
228,epc,2020-11-25 15:08:00
184,ehb,2020-11-25 15:51:00
200,oxp,2020-11-25 15:31:00
22,bsl,2020-11-25 15:46:00
88,xlr,2020-11-25 15:44:00
174,wrf,2020-11-25 15:44:00
142,hzs,2020-11-25 15:00:00
14,xam,2020-11-25 15:18:00
170,uko,2020-11-25 15:21:00
174,fyx,2020-11-25 15:48:00
204,dsr,2020-11-25 15:10:00
144,cey,2020-11-25 15:44:00
4,csz,2020-11-25 15:37:00
222,rzx,2020-11-25 15:11:00
144,asf,2020-11-25 15:59:00
42,xue,2020-11-25 15:48:00
120,bev,2020-11-25 15:07:00
110,neb,2020-11-25 15:46:00
50,qxf,2020-11-25 15:29:00
230,vel,2020-11-25 15:17:00
10,fia,2020-11-25 15:01:00
178,nzv,2020-11-25 15:48:00
96,muv,2020-11-25 15:30:00
10,lsz,2020-11-25 15:59:00
82,pwj,2020-11-25 15:13:00
232,rzg,2020-11-25 15:13:00
208,enk,2020-11-25 15:23:00
102,zer,2020-11-25 15:09:00
44,jlc,2020-11-25 15:20:00
148,hup,2020-11-25 15:48:00
176,wju,2020-11-25 15:27:00
30,kub,2020-11-25 15:15:00
224,yut,2020-11-25 15:10:00
168,fwt,2020-11-25 15:18:00
116,odx,2020-11-25 15:38:00
88,smf,2020-11-25 15:29:00
176,tcf,2020-11-25 15:36:00
128,kwn,2020-11-25 15:41:00
84,kiw,2020-11-25 15:28:00
134,hlg,2020-11-25 15:11:00
42,mzh,2020-11-25 15:01:00
216,kav,2020-11-25 15:16:00
152,gep,2020-11-25 15:10:00
76,xhr,2020-11-25 15:33:00
128,bxw,2020-11-25 15:12:00
24,bfp,2020-11-25 15:25:00
172,biq,2020-11-25 15:45:00
46,mka,2020-11-25 15:24:00
100,der,2020-11-25 15:09:00
92,ang,2020-11-25 15:26:00
106,uzk,2020-11-25 15:13:00
144,zqy,2020-11-25 15:54:00
220,hvr,2020-11-25 15:36:00
174,rlz,2020-11-25 15:27:00
38,flj,2020-11-25 15:35:00
228,mjx,2020-11-25 15:40:00
238,jrl,2020-11-25 15:53:00
218,qzb,2020-11-25 15:55:00
114,goz,2020-11-25 15:05:00
24,jxm,2020-11-25 15:23:00
182,vhd,2020-11-25 15:30:00
66,kzd,2020-11-25 15:46:00
114,bgn,2020-11-25 15:39:00
238,uce,2020-11-25 15:02:00
236,mdb,2020-11-25 15:31:00
194,iop,2020-11-25 15:16:00
146,nmg,2020-11-25 15:08:00
166,sdn,2020-11-25 15:51:00
170,elq,2020-11-25 15:55:00
140,nvw,2020-11-25 15:12:00
194,miv,2020-11-25 15:44:00
148,ipc,2020-11-25 15:25:00
122,ahr,2020-11-25 15:03:00
158,aqg,2020-11-25 15:10:00
58,xgr,2020-11-25 15:40:00
20,rmc,2020-11-25 15:45:00
60,cjp,2020-11-25 15:35:00
20,vpr,2020-11-25 15:45:00
120,vic,2020-11-25 15:55:00
240,uzr,2020-11-25 15:25:00
38,azc,2020-11-25 15:31:00
112,ens,2020-11-25 16:11:00
172,gzd,2020-11-25 16:02:00
138,yow,2020-11-25 16:19:00
52,gpf,2020-11-25 16:40:00
152,uyi,2020-11-25 16:24:00
134,dfy,2020-11-25 16:54:00
224,uty,2020-11-25 16:58:00
170,jon,2020-11-25 16:40:00
228,aqp,2020-11-25 16:04:00
56,hky,2020-11-25 16:20:00
212,qen,2020-11-25 16:29:00
172,wyq,2020-11-25 16:49:00
132,ytx,2020-11-25 16:03:00
188,omr,2020-11-25 16:30:00
208,gho,2020-11-25 16:34:00
70,bdz,2020-11-25 16:05:00
100,pkf,2020-11-25 16:48:00
46,buw,2020-11-25 16:25:00
238,vdp,2020-11-25 16:11:00
198,hdg,2020-11-25 16:22:00
102,mhr,2020-11-25 16:24:00
150,sdq,2020-11-25 16:43:00
118,lad,2020-11-25 16:07:00
180,equ,2020-11-25 16:58:00
76,izb,2020-11-25 16:00:00
86,lru,2020-11-25 16:47:00
62,syq,2020-11-25 16:42:00
172,kwj,2020-11-25 16:19:00
172,rnh,2020-11-25 16:43:00
138,uqc,2020-11-25 16:16:00
42,wud,2020-11-25 16:03:00
212,ywn,2020-11-25 16:57:00
142,jua,2020-11-25 16:09:00
222,ewr,2020-11-25 16:26:00
198,dbc,2020-11-25 16:04:00
122,boa,2020-11-25 16:13:00
104,qhc,2020-11-25 16:12:00
50,kvt,2020-11-25 16:17:00
24,gzv,2020-11-25 16:10:00
196,jeu,2020-11-25 16:19:00
172,maq,2020-11-25 16:17:00
132,cad,2020-11-25 16:39:00
228,rmk,2020-11-25 16:42:00
138,bnv,2020-11-25 16:10:00
198,nvd,2020-11-25 16:45:00
150,bkx,2020-11-25 16:13:00
174,vqb,2020-11-25 16:33:00
16,dre,2020-11-25 16:58:00
120,act,2020-11-25 16:01:00
170,bcw,2020-11-25 16:17:00
222,srd,2020-11-25 16:40:00
114,lmk,2020-11-25 16:47:00
128,ngz,2020-11-25 16:36:00
100,oiq,2020-11-25 16:29:00
146,zny,2020-11-25 16:32:00
48,tof,2020-11-25 16:41:00
154,fmo,2020-11-25 16:18:00
10,bco,2020-11-25 16:41:00
198,jhg,2020-11-25 16:52:00
190,hjp,2020-11-25 16:08:00
234,kdq,2020-11-25 16:18:00
186,fmc,2020-11-25 16:43:00
104,qgx,2020-11-25 16:45:00
238,osb,2020-11-25 16:20:00
84,lfg,2020-11-25 16:35:00
204,sxn,2020-11-25 16:20:00
54,aqi,2020-11-25 16:51:00
50,tgd,2020-11-25 16:56:00
76,oyg,2020-11-25 16:44:00
120,xak,2020-11-25 16:53:00
166,fkw,2020-11-25 16:24:00
68,kzr,2020-11-25 16:27:00
168,otz,2020-11-25 16:41:00
22,ped,2020-11-25 16:12:00
216,ojp,2020-11-25 16:07:00
184,qib,2020-11-25 16:07:00
126,bxg,2020-11-25 16:19:00
22,wuf,2020-11-25 16:37:00
224,ets,2020-11-25 16:15:00
54,zhq,2020-11-25 16:08:00
10,vaf,2020-11-25 16:13:00
140,exj,2020-11-25 16:02:00
198,bth,2020-11-25 16:09:00
210,and,2020-11-25 16:56:00
150,kcq,2020-11-25 16:54:00
140,cag,2020-11-25 16:27:00
42,fro,2020-11-25 16:20:00
184,nkg,2020-11-25 16:16:00
174,lne,2020-11-25 16:01:00
102,vnm,2020-11-25 16:56:00
238,wbh,2020-11-25 16:33:00
40,ocf,2020-11-25 16:48:00
2,ghs,2020-11-25 16:03:00
98,rao,2020-11-25 16:45:00
140,dhe,2020-11-25 16:52:00
198,tcj,2020-11-25 16:42:00
172,ils,2020-11-25 16:53:00
34,oyd,2020-11-25 16:36:00
228,tre,2020-11-25 16:46:00
226,eqv,2020-11-25 16:38:00
70,ouv,2020-11-25 16:45:00
188,fom,2020-11-25 17:44:00
212,iwd,2020-11-25 17:51:00
238,dvn,2020-11-25 17:54:00
126,zxa,2020-11-25 17:13:00
140,oti,2020-11-25 17:21:00
194,hns,2020-11-25 17:48:00
234,pns,2020-11-25 17:57:00
56,lwr,2020-11-25 17:31:00
170,yfx,2020-11-25 17:16:00
68,mpk,2020-11-25 17:28:00
190,qew,2020-11-25 17:22:00
134,fdi,2020-11-25 17:36:00
208,yhq,2020-11-25 17:48:00
14,lrc,2020-11-25 17:37:00
68,ife,2020-11-25 17:54:00
108,dzy,2020-11-25 17:05:00
102,ymu,2020-11-25 17:28:00
108,qmg,2020-11-25 17:22:00
102,qza,2020-11-25 17:36:00
184,mdr,2020-11-25 17:19:00
52,roq,2020-11-25 17:09:00
130,hnx,2020-11-25 17:07:00
12,fnv,2020-11-25 17:52:00
108,awm,2020-11-25 17:51:00
222,gdq,2020-11-25 17:38:00
46,pnk,2020-11-25 17:37:00
198,wey,2020-11-25 17:54:00
216,rwo,2020-11-25 17:31:00
46,xtl,2020-11-25 17:03:00
240,rln,2020-11-25 17:33:00
152,tbs,2020-11-25 17:24:00
12,wot,2020-11-25 17:39:00
196,nwj,2020-11-25 17:39:00
126,lue,2020-11-25 17:53:00
88,gay,2020-11-25 17:34:00
130,yzt,2020-11-25 17:49:00
28,jhn,2020-11-25 17:48:00
194,rxi,2020-11-25 17:16:00
8,nba,2020-11-25 17:24:00
136,lsc,2020-11-25 17:07:00
192,jrd,2020-11-25 17:26:00
48,ouq,2020-11-25 17:44:00
150,zml,2020-11-25 17:50:00
46,tqj,2020-11-25 17:58:00
232,paw,2020-11-25 17:04:00
