product_id,member,date
180,gb,2020-11-29 11:57:00
200,wy,2020-11-29 11:07:00
52,il,2020-11-29 11:10:00
12,qi,2020-11-29 11:45:00
20,le,2020-11-29 11:31:00
2,qa,2020-11-29 11:37:00
162,es,2020-11-29 11:06:00
110,lb,2020-11-29 11:58:00
44,ou,2020-11-29 11:01:00
24,mv,2020-11-29 11:12:00
98,pv,2020-11-29 11:25:00
228,eu,2020-11-29 11:44:00
88,nz,2020-11-29 11:20:00
168,ah,2020-11-29 11:45:00
126,be,2020-11-29 11:43:00
228,oc,2020-11-29 11:43:00
192,ng,2020-11-29 11:31:00
194,ms,2020-11-29 11:56:00
166,me,2020-11-29 11:56:00
10,im,2020-11-29 11:50:00
216,oa,2020-11-29 11:25:00
232,tb,2020-11-29 11:15:00
18,ua,2020-11-29 11:27:00
36,qc,2020-11-29 11:21:00
108,fu,2020-11-29 11:13:00
46,hd,2020-11-29 11:05:00
46,ha,2020-11-29 11:56:00
190,or,2020-11-29 11:12:00
48,bs,2020-11-29 11:50:00
50,ip,2020-11-29 11:37:00
174,pq,2020-11-29 11:28:00
14,pm,2020-11-29 11:01:00
116,bp,2020-11-29 11:25:00
140,nh,2020-11-29 11:35:00
2,bk,2020-11-29 11:10:00
68,na,2020-11-29 11:50:00
134,do,2020-11-29 11:54:00
94,wo,2020-11-29 11:22:00
140,gz,2020-11-29 11:03:00
12,sb,2020-11-29 12:23:00
142,eh,2020-11-29 12:09:00
102,nd,2020-11-29 12:41:00
62,bt,2020-11-29 12:37:00
152,xm,2020-11-29 12:54:00
32,ti,2020-11-29 12:29:00
136,xg,2020-11-29 12:04:00
40,hm,2020-11-29 12:07:00
116,rp,2020-11-29 12:12:00
184,uf,2020-11-29 12:59:00
50,pb,2020-11-29 12:11:00
138,dy,2020-11-29 12:12:00
58,up,2020-11-29 12:15:00
236,kh,2020-11-29 12:48:00
144,qn,2020-11-29 12:38:00
106,ve,2020-11-29 12:05:00
166,cf,2020-11-29 12:14:00
88,on,2020-11-29 12:09:00
180,kc,2020-11-29 12:39:00
152,cu,2020-11-29 12:23:00
190,gq,2020-11-29 12:49:00
32,pa,2020-11-29 12:29:00
70,le,2020-11-29 12:59:00
28,mt,2020-11-29 12:52:00
240,jt,2020-11-29 12:55:00
88,yv,2020-11-29 12:42:00
190,fw,2020-11-29 12:04:00
144,iz,2020-11-29 12:34:00
168,qg,2020-11-29 12:40:00
110,zy,2020-11-29 12:44:00
178,ab,2020-11-29 12:09:00
24,ki,2020-11-29 12:58:00
142,mp,2020-11-29 12:22:00
142,bp,2020-11-29 12:17:00
120,eo,2020-11-29 12:52:00
36,wx,2020-11-29 12:54:00
236,mk,2020-11-29 12:58:00
46,su,2020-11-29 12:06:00
92,vg,2020-11-29 12:18:00
18,fl,2020-11-29 12:46:00
112,kt,2020-11-29 12:29:00
146,hq,2020-11-29 12:01:00
38,et,2020-11-29 12:47:00
188,zq,2020-11-29 12:41:00
160,zd,2020-11-29 12:41:00
188,bc,2020-11-29 12:51:00
66,kq,2020-11-29 12:28:00
58,xs,2020-11-29 12:23:00
26,sk,2020-11-29 12:37:00
122,ro,2020-11-29 12:47:00
106,zr,2020-11-29 12:16:00
10,eu,2020-11-29 12:48:00
216,vp,2020-11-29 12:27:00
76,tg,2020-11-29 12:15:00
40,zn,2020-11-29 12:13:00
240,gq,2020-11-29 12:24:00
78,fn,2020-11-29 12:01:00
10,ym,2020-11-29 12:37:00
28,pv,2020-11-29 12:27:00
56,qx,2020-11-29 12:49:00
140,we,2020-11-29 12:57:00
40,ly,2020-11-29 12:37:00
64,gs,2020-11-29 12:32:00
122,ej,2020-11-29 12:26:00
238,vo,2020-11-29 12:11:00
90,uj,2020-11-29 12:20:00
152,hb,2020-11-29 12:45:00
166,gl,2020-11-29 12:09:00
16,qw,2020-11-29 12:33:00
148,qt,2020-11-29 12:42:00
176,ic,2020-11-29 12:42:00
204,it,2020-11-29 12:34:00
98,xk,2020-11-29 12:26:00
230,hz,2020-11-29 12:07:00
52,qj,2020-11-29 12:07:00
44,wn,2020-11-29 12:29:00
148,fb,2020-11-29 12:30:00
72,dz,2020-11-29 12:41:00
156,si,2020-11-29 12:29:00
150,pt,2020-11-29 12:10:00
158,lw,2020-11-29 12:01:00
96,pc,2020-11-29 12:14:00
208,ds,2020-11-29 12:01:00
178,mg,2020-11-29 12:10:00
2,cp,2020-11-29 12:16:00
106,yh,2020-11-29 12:24:00
42,er,2020-11-29 12:42:00
96,pr,2020-11-29 12:16:00
118,dh,2020-11-29 12:44:00
122,eg,2020-11-29 12:44:00
176,ed,2020-11-29 12:37:00
158,cr,2020-11-29 12:50:00
224,qn,2020-11-29 12:44:00
54,hl,2020-11-29 12:18:00
38,np,2020-11-29 12:40:00
62,jg,2020-11-29 12:01:00
86,gv,2020-11-29 12:06:00
38,oi,2020-11-29 12:52:00
88,os,2020-11-29 12:56:00
14,tj,2020-11-29 12:01:00
76,pq,2020-11-29 12:53:00
186,mw,2020-11-29 13:29:00
208,rn,2020-11-29 13:14:00
164,fe,2020-11-29 13:03:00
18,iv,2020-11-29 13:29:00
100,qt,2020-11-29 13:28:00
66,xc,2020-11-29 13:18:00
80,jr,2020-11-29 13:59:00
58,iq,2020-11-29 13:28:00
112,ie,2020-11-29 13:51:00
198,uz,2020-11-29 13:49:00
238,kl,2020-11-29 13:57:00
204,yl,2020-11-29 13:02:00
50,bw,2020-11-29 13:41:00
76,ho,2020-11-29 13:25:00
74,hn,2020-11-29 13:36:00
96,qm,2020-11-29 13:06:00
120,fm,2020-11-29 13:58:00
6,us,2020-11-29 13:48:00
220,pg,2020-11-29 13:11:00
12,ce,2020-11-29 13:17:00
194,ix,2020-11-29 13:33:00
52,du,2020-11-29 13:28:00
78,gw,2020-11-29 13:11:00
148,uz,2020-11-29 13:22:00
128,gf,2020-11-29 13:35:00
46,lf,2020-11-29 13:38:00
116,du,2020-11-29 13:31:00
64,mi,2020-11-29 13:00:00
214,zl,2020-11-29 13:17:00
176,lg,2020-11-29 13:39:00
32,cm,2020-11-29 13:55:00
126,te,2020-11-29 13:49:00
144,qa,2020-11-29 13:44:00
168,do,2020-11-29 13:24:00
162,so,2020-11-29 13:23:00
70,nf,2020-11-29 13:59:00
100,jw,2020-11-29 13:28:00
176,en,2020-11-29 13:46:00
232,fo,2020-11-29 13:30:00
188,ts,2020-11-29 13:34:00
52,qk,2020-11-29 13:10:00
112,cv,2020-11-29 13:03:00
114,uj,2020-11-29 13:15:00
38,zm,2020-11-29 13:36:00
88,qs,2020-11-29 13:24:00
106,ko,2020-11-29 13:52:00
66,og,2020-11-29 13:38:00
156,ch,2020-11-29 13:44:00
242,fi,2020-11-29 13:44:00
196,sl,2020-11-29 13:00:00
22,sx,2020-11-29 13:32:00
18,tu,2020-11-29 13:47:00
104,tg,2020-11-29 13:06:00
170,pr,2020-11-29 13:43:00
196,ce,2020-11-29 13:39:00
150,fc,2020-11-29 13:47:00
124,px,2020-11-29 13:54:00
206,ao,2020-11-29 13:12:00
60,tn,2020-11-29 13:07:00
210,xb,2020-11-29 13:48:00
182,bl,2020-11-29 13:01:00
152,qd,2020-11-29 13:59:00
6,jw,2020-11-29 13:41:00
48,qb,2020-11-29 13:34:00
172,qd,2020-11-29 13:43:00
240,kx,2020-11-29 13:18:00
10,fr,2020-11-29 13:48:00
210,hd,2020-11-29 13:25:00
114,qi,2020-11-29 13:04:00
94,qt,2020-11-29 13:13:00
66,od,2020-11-29 13:11:00
42,he,2020-11-29 13:47:00
234,sg,2020-11-29 13:50:00
4,rz,2020-11-29 13:26:00
202,zt,2020-11-29 13:30:00
200,ta,2020-11-29 13:59:00
172,xm,2020-11-29 13:40:00
234,bn,2020-11-29 13:56:00
88,xy,2020-11-29 13:26:00
28,va,2020-11-29 13:07:00
98,wj,2020-11-29 13:05:00
78,de,2020-11-29 13:30:00
54,dl,2020-11-29 13:04:00
2,fs,2020-11-29 13:00:00
10,np,2020-11-29 13:38:00
42,ps,2020-11-29 13:46:00
124,zw,2020-11-29 13:21:00
96,vs,2020-11-29 13:49:00
94,um,2020-11-29 13:32:00
90,an,2020-11-29 13:09:00
180,yt,2020-11-29 13:48:00
206,km,2020-11-29 13:03:00
152,pg,2020-11-29 13:11:00
162,pm,2020-11-29 13:57:00
216,cg,2020-11-29 13:13:00
156,yl,2020-11-29 13:23:00
232,pm,2020-11-29 13:26:00
188,zl,2020-11-29 13:38:00
64,rb,2020-11-29 13:41:00
20,qt,2020-11-29 13:48:00
116,ys,2020-11-29 13:26:00
238,mi,2020-11-29 14:41:00
118,mq,2020-11-29 14:40:00
208,qh,2020-11-29 14:08:00
136,hg,2020-11-29 14:46:00
180,ch,2020-11-29 14:43:00
72,uq,2020-11-29 14:01:00
52,xv,2020-11-29 14:46:00
182,qm,2020-11-29 14:16:00
18,wo,2020-11-29 14:34:00
76,gy,2020-11-29 14:56:00
28,et,2020-11-29 14:19:00
234,fb,2020-11-29 14:30:00
224,gv,2020-11-29 14:31:00
94,wq,2020-11-29 14:40:00
44,km,2020-11-29 14:12:00
64,tj,2020-11-29 14:16:00
46,wc,2020-11-29 14:34:00
42,zi,2020-11-29 14:03:00
76,gd,2020-11-29 14:54:00
188,nb,2020-11-29 14:39:00
34,oq,2020-11-29 14:59:00
136,sf,2020-11-29 14:35:00
60,bh,2020-11-29 14:06:00
68,as,2020-11-29 14:54:00
8,ch,2020-11-29 14:18:00
28,gj,2020-11-29 14:02:00
166,yt,2020-11-29 14:32:00
32,ms,2020-11-29 14:33:00
238,at,2020-11-29 14:10:00
20,jm,2020-11-29 14:52:00
182,xu,2020-11-29 14:55:00
182,jr,2020-11-29 14:48:00
128,ux,2020-11-29 14:51:00
160,pe,2020-11-29 14:02:00
170,hj,2020-11-29 14:12:00
236,uk,2020-11-29 14:02:00
136,do,2020-11-29 14:44:00
162,qd,2020-11-29 14:57:00
130,ys,2020-11-29 14:03:00
6,jh,2020-11-29 14:54:00
192,ip,2020-11-29 14:37:00
170,kf,2020-11-29 14:30:00
92,qh,2020-11-29 14:15:00
230,fx,2020-11-29 14:54:00
202,di,2020-11-29 14:09:00
148,xu,2020-11-29 14:09:00
46,nz,2020-11-29 14:45:00
216,uz,2020-11-29 14:40:00
190,bl,2020-11-29 14:26:00
132,in,2020-11-29 14:38:00
30,ge,2020-11-29 14:11:00
206,sv,2020-11-29 14:02:00
132,oh,2020-11-29 14:55:00
66,zk,2020-11-29 14:55:00
28,bv,2020-11-29 14:58:00
60,jm,2020-11-29 14:16:00
78,og,2020-11-29 14:25:00
34,tk,2020-11-29 14:30:00
16,rv,2020-11-29 14:38:00
232,jm,2020-11-29 14:17:00
134,kp,2020-11-29 14:49:00
62,op,2020-11-29 14:54:00
198,kp,2020-11-29 14:49:00
102,wa,2020-11-29 14:12:00
84,zw,2020-11-29 14:10:00
170,rl,2020-11-29 14:56:00
214,uz,2020-11-29 14:34:00
208,mw,2020-11-29 14:20:00
216,fy,2020-11-29 14:35:00
138,tf,2020-11-29 14:52:00
84,qf,2020-11-29 14:20:00
222,nr,2020-11-29 14:11:00
228,fm,2020-11-29 14:28:00
60,kh,2020-11-29 14:05:00
202,ci,2020-11-29 14:15:00
208,ez,2020-11-29 14:27:00
212,iu,2020-11-29 14:52:00
118,tf,2020-11-29 14:17:00
8,yb,2020-11-29 14:18:00
224,hd,2020-11-29 14:52:00
176,aj,2020-11-29 14:16:00
146,qs,2020-11-29 14:29:00
56,xk,2020-11-29 14:30:00
162,ph,2020-11-29 14:58:00
52,hs,2020-11-29 14:01:00
84,lc,2020-11-29 14:52:00
212,qh,2020-11-29 14:05:00
142,ld,2020-11-29 14:16:00
86,zr,2020-11-29 14:26:00
24,iy,2020-11-29 14:07:00
24,bz,2020-11-29 14:14:00
32,ua,2020-11-29 14:58:00
72,ig,2020-11-29 14:16:00
212,qu,2020-11-29 14:18:00
14,tm,2020-11-29 14:12:00
52,kx,2020-11-29 14:19:00
196,gh,2020-11-29 14:22:00
154,qm,2020-11-29 14:35:00
176,zm,2020-11-29 14:33:00
208,mz,2020-11-29 14:02:00
216,du,2020-11-29 14:49:00
158,kb,2020-11-29 15:01:00
68,fh,2020-11-29 15:54:00
10,el,2020-11-29 15:40:00
186,bi,2020-11-29 15:12:00
182,pd,2020-11-29 15:19:00
64,we,2020-11-29 15:15:00
204,lh,2020-11-29 15:08:00
190,cw,2020-11-29 15:56:00
184,jh,2020-11-29 15:28:00
202,ro,2020-11-29 15:42:00
218,be,2020-11-29 15:16:00
182,qr,2020-11-29 15:14:00
92,ye,2020-11-29 15:19:00
216,xp,2020-11-29 15:43:00
216,fe,2020-11-29 15:32:00
104,de,2020-11-29 15:06:00
174,qd,2020-11-29 15:03:00
198,vs,2020-11-29 15:42:00
216,xt,2020-11-29 15:32:00
134,wb,2020-11-29 15:40:00
48,fx,2020-11-29 15:48:00
142,be,2020-11-29 15:47:00
124,sz,2020-11-29 15:36:00
154,yt,2020-11-29 15:27:00
108,jq,2020-11-29 15:52:00
144,jp,2020-11-29 15:37:00
208,et,2020-11-29 15:17:00
232,cw,2020-11-29 15:33:00
60,tk,2020-11-29 15:24:00
138,ps,2020-11-29 15:49:00
86,gf,2020-11-29 15:20:00
152,rw,2020-11-29 15:19:00
76,wq,2020-11-29 15:34:00
60,eh,2020-11-29 15:48:00
178,cf,2020-11-29 15:25:00
8,zp,2020-11-29 15:52:00
88,dp,2020-11-29 15:08:00
228,md,2020-11-29 15:36:00
170,al,2020-11-29 15:48:00
218,sw,2020-11-29 15:32:00
32,lm,2020-11-29 15:09:00
104,fc,2020-11-29 15:35:00
34,xp,2020-11-29 15:49:00
184,zt,2020-11-29 15:04:00
46,rs,2020-11-29 15:04:00
152,ue,2020-11-29 15:03:00
172,ro,2020-11-29 15:31:00
124,da,2020-11-29 15:52:00
120,ef,2020-11-29 15:48:00
176,xa,2020-11-29 15:04:00
58,aj,2020-11-29 15:24:00
70,kq,2020-11-29 15:00:00
22,wt,2020-11-29 15:08:00
188,vd,2020-11-29 15:26:00
110,zn,2020-11-29 15:58:00
88,ac,2020-11-29 15:51:00
106,fy,2020-11-29 15:19:00
190,ar,2020-11-29 15:08:00
140,hb,2020-11-29 15:13:00
142,vq,2020-11-29 15:14:00
38,fh,2020-11-29 15:18:00
198,bq,2020-11-29 15:19:00
188,ck,2020-11-29 15:10:00
2,zs,2020-11-29 15:17:00
84,of,2020-11-29 15:00:00
92,ex,2020-11-29 15:17:00
24,nj,2020-11-29 15:49:00
114,wq,2020-11-29 15:00:00
164,as,2020-11-29 15:28:00
82,lu,2020-11-29 15:06:00
92,ze,2020-11-29 15:21:00
132,gl,2020-11-29 15:55:00
190,rd,2020-11-29 15:23:00
216,vf,2020-11-29 15:27:00
222,ni,2020-11-29 15:22:00
172,uo,2020-11-29 15:39:00
132,jd,2020-11-29 15:04:00
50,cp,2020-11-29 15:29:00
80,bl,2020-11-29 15:04:00
56,ng,2020-11-29 15:28:00
100,vk,2020-11-29 15:40:00
82,df,2020-11-29 15:55:00
116,xq,2020-11-29 15:26:00
82,tp,2020-11-29 15:22:00
224,iw,2020-11-29 15:08:00
48,pr,2020-11-29 15:58:00
194,pb,2020-11-29 15:44:00
180,kv,2020-11-29 15:57:00
170,dw,2020-11-29 15:04:00
236,xf,2020-11-29 15:21:00
100,oy,2020-11-29 15:00:00
214,br,2020-11-29 15:08:00
72,eb,2020-11-29 15:29:00
2,lv,2020-11-29 15:25:00
82,jc,2020-11-29 15:49:00
74,aw,2020-11-29 15:44:00
188,hm,2020-11-29 15:47:00
188,mn,2020-11-29 15:20:00
172,zf,2020-11-29 15:03:00
50,xt,2020-11-29 15:37:00
238,xs,2020-11-29 15:06:00
38,et,2020-11-29 16:46:00
138,li,2020-11-29 16:33:00
224,pa,2020-11-29 16:23:00
118,tx,2020-11-29 16:48:00
12,xu,2020-11-29 16:46:00
32,nu,2020-11-29 16:08:00
206,vt,2020-11-29 16:50:00
32,gm,2020-11-29 16:48:00
216,om,2020-11-29 16:36:00
74,sj,2020-11-29 16:34:00
96,xc,2020-11-29 16:15:00
154,vq,2020-11-29 16:50:00
186,pb,2020-11-29 16:31:00
58,rs,2020-11-29 16:50:00
80,hp,2020-11-29 16:42:00
66,ez,2020-11-29 16:10:00
96,uh,2020-11-29 16:25:00
214,oz,2020-11-29 16:04:00
74,lw,2020-11-29 16:33:00
114,lo,2020-11-29 16:40:00
142,gm,2020-11-29 16:02:00
112,ir,2020-11-29 16:50:00
164,ny,2020-11-29 16:14:00
18,dj,2020-11-29 16:38:00
120,sf,2020-11-29 16:37:00
36,wq,2020-11-29 16:09:00
10,qd,2020-11-29 16:09:00
186,ag,2020-11-29 16:57:00
144,rk,2020-11-29 16:17:00
26,vn,2020-11-29 16:09:00
76,pv,2020-11-29 16:45:00
82,nm,2020-11-29 16:29:00
98,io,2020-11-29 16:33:00
108,ak,2020-11-29 16:25:00
52,xc,2020-11-29 16:47:00
46,ia,2020-11-29 16:46:00
164,bj,2020-11-29 16:20:00
56,ob,2020-11-29 16:28:00
160,yd,2020-11-29 16:38:00
106,zu,2020-11-29 16:45:00
106,ej,2020-11-29 16:36:00
132,ts,2020-11-29 16:42:00
92,ol,2020-11-29 16:37:00
56,qm,2020-11-29 16:52:00
228,yv,2020-11-29 16:00:00
10,mv,2020-11-29 16:17:00
226,kh,2020-11-29 16:07:00
220,np,2020-11-29 16:22:00
50,js,2020-11-29 16:19:00
128,cd,2020-11-29 16:40:00
148,bn,2020-11-29 16:30:00
236,zg,2020-11-29 16:23:00
10,wz,2020-11-29 16:24:00
240,ru,2020-11-29 16:02:00
202,jo,2020-11-29 16:03:00
84,bn,2020-11-29 16:26:00
38,oz,2020-11-29 16:25:00
192,th,2020-11-29 16:25:00
42,iw,2020-11-29 16:37:00
8,pz,2020-11-29 16:34:00
106,cs,2020-11-29 16:49:00
194,cf,2020-11-29 16:20:00
186,rc,2020-11-29 16:08:00
30,st,2020-11-29 16:55:00
174,sy,2020-11-29 16:31:00
140,de,2020-11-29 16:12:00
40,yl,2020-11-29 16:04:00
166,va,2020-11-29 16:10:00
132,pt,2020-11-29 16:40:00
186,bx,2020-11-29 16:31:00
62,ya,2020-11-29 16:45:00
62,xj,2020-11-29 16:39:00
58,ah,2020-11-29 16:56:00
94,ck,2020-11-29 16:31:00
14,pn,2020-11-29 16:27:00
84,bi,2020-11-29 16:25:00
2,fi,2020-11-29 16:36:00
168,iw,2020-11-29 16:35:00
60,gw,2020-11-29 16:48:00
226,nv,2020-11-29 16:43:00
100,su,2020-11-29 16:10:00
148,lk,2020-11-29 16:51:00
64,bz,2020-11-29 16:33:00
188,rc,2020-11-29 16:54:00
154,nq,2020-11-29 16:27:00
126,zw,2020-11-29 16:32:00
2,qc,2020-11-29 16:09:00
160,le,2020-11-29 16:46:00
214,se,2020-11-29 16:14:00
48,ci,2020-11-29 16:42:00
6,wc,2020-11-29 16:54:00
144,co,2020-11-29 16:22:00
44,lm,2020-11-29 16:52:00
52,yx,2020-11-29 16:35:00
2,iv,2020-11-29 16:40:00
88,hi,2020-11-29 16:03:00
156,by,2020-11-29 16:59:00
176,ed,2020-11-29 16:50:00
58,wz,2020-11-29 16:11:00
36,ez,2020-11-29 16:41:00
112,sf,2020-11-29 16:58:00
106,qg,2020-11-29 17:31:00
22,zi,2020-11-29 17:17:00
124,nl,2020-11-29 17:15:00
182,li,2020-11-29 17:27:00
110,hb,2020-11-29 17:45:00
92,su,2020-11-29 17:43:00
82,ma,2020-11-29 17:30:00
130,xq,2020-11-29 17:37:00
172,jz,2020-11-29 17:31:00
178,nv,2020-11-29 17:49:00
80,wz,2020-11-29 17:15:00
186,dh,2020-11-29 17:50:00
128,ij,2020-11-29 17:20:00
178,fd,2020-11-29 17:53:00
56,nq,2020-11-29 17:27:00
22,tz,2020-11-29 17:24:00
114,bo,2020-11-29 17:54:00
34,lv,2020-11-29 17:33:00
112,le,2020-11-29 17:44:00
20,ao,2020-11-29 17:29:00
104,gl,2020-11-29 17:53:00
20,gi,2020-11-29 17:58:00
100,ze,2020-11-29 17:40:00
40,qz,2020-11-29 17:29:00
30,sr,2020-11-29 17:27:00
214,os,2020-11-29 17:30:00
18,fe,2020-11-29 17:42:00
68,ht,2020-11-29 17:53:00
106,pe,2020-11-29 17:23:00
52,sb,2020-11-29 17:43:00
4,nt,2020-11-29 17:32:00
18,dg,2020-11-29 17:55:00
24,pe,2020-11-29 17:04:00
60,ke,2020-11-29 17:33:00
2,qb,2020-11-29 17:47:00
120,jm,2020-11-29 17:24:00
168,du,2020-11-29 17:33:00
12,wc,2020-11-29 17:42:00
208,bi,2020-11-29 17:42:00
200,vf,2020-11-29 17:08:00
204,rw,2020-11-29 17:43:00
4,st,2020-11-29 17:38:00
148,mg,2020-11-29 17:28:00
160,cv,2020-11-29 17:46:00
94,bu,2020-11-29 17:30:00
164,ga,2020-11-29 17:33:00
160,cy,2020-11-29 17:07:00
18,fx,2020-11-29 17:50:00
118,sh,2020-11-29 17:18:00
108,lj,2020-11-29 17:50:00
84,an,2020-11-29 17:04:00
70,gw,2020-11-29 17:02:00
16,is,2020-11-29 17:50:00
122,zq,2020-11-29 17:51:00
158,es,2020-11-29 17:39:00
56,ck,2020-11-29 17:22:00
202,ew,2020-11-29 17:30:00
134,lh,2020-11-29 17:20:00
154,bs,2020-11-29 17:11:00
68,ox,2020-11-29 17:57:00
42,ta,2020-11-29 17:56:00
98,ia,2020-11-29 17:50:00
162,yn,2020-11-29 17:54:00
152,ft,2020-11-29 17:58:00
46,vu,2020-11-29 17:38:00
50,hs,2020-11-29 17:04:00
152,qf,2020-11-29 17:08:00
20,nj,2020-11-29 17:56:00
236,gr,2020-11-29 17:57:00
202,yv,2020-11-29 17:50:00
92,vc,2020-11-29 17:03:00
138,ko,2020-11-29 17:28:00
146,fw,2020-11-29 17:54:00
236,pv,2020-11-29 17:45:00
168,wx,2020-11-29 17:59:00
