product_id,member,date
76,isg,2020-11-26 10:27:00
40,ghv,2020-11-26 10:19:00
54,ema,2020-11-26 10:55:00
28,hpq,2020-11-26 10:54:00
36,lrk,2020-11-26 10:58:00
230,obj,2020-11-26 10:50:00
192,cni,2020-11-26 10:46:00
26,kie,2020-11-26 10:09:00
82,afm,2020-11-26 10:09:00
208,odl,2020-11-26 11:08:00
82,vfk,2020-11-26 11:23:00
30,ecj,2020-11-26 11:35:00
188,osk,2020-11-26 11:41:00
76,nmh,2020-11-26 11:07:00
6,vdt,2020-11-26 11:03:00
152,zwa,2020-11-26 11:15:00
194,wfl,2020-11-26 11:09:00
212,fks,2020-11-26 11:44:00
224,ysw,2020-11-26 11:40:00
208,vcy,2020-11-26 11:07:00
196,fsi,2020-11-26 11:50:00
28,kxb,2020-11-26 11:28:00
24,rol,2020-11-26 11:54:00
28,suh,2020-11-26 11:22:00
6,kfz,2020-11-26 11:01:00
232,txl,2020-11-26 11:57:00
68,eni,2020-11-26 11:44:00
86,kvq,2020-11-26 11:28:00
60,bwk,2020-11-26 11:42:00
12,xyn,2020-11-26 11:50:00
220,fbn,2020-11-26 11:18:00
38,lxi,2020-11-26 11:28:00
22,ztk,2020-11-26 11:57:00
54,djx,2020-11-26 11:40:00
16,ade,2020-11-26 11:44:00
110,qxr,2020-11-26 11:39:00
8,inw,2020-11-26 11:50:00
196,rbn,2020-11-26 11:50:00
92,etd,2020-11-26 11:59:00
126,zrv,2020-11-26 11:18:00
32,mwj,2020-11-26 11:04:00
68,tia,2020-11-26 11:37:00
166,top,2020-11-26 11:09:00
74,qpy,2020-11-26 11:14:00
156,ylw,2020-11-26 11:46:00
14,ryd,2020-11-26 11:04:00
136,mnu,2020-11-26 11:04:00
60,lmy,2020-11-26 11:44:00
24,xlr,2020-11-26 11:28:00
146,qdb,2020-11-26 11:27:00
16,men,2020-11-26 11:38:00
224,quy,2020-11-26 11:39:00
218,wgn,2020-11-26 11:48:00
98,pgo,2020-11-26 11:45:00
240,bgh,2020-11-26 11:50:00
142,fno,2020-11-26 11:59:00
136,yis,2020-11-26 11:36:00
216,tqd,2020-11-26 11:12:00
196,pva,2020-11-26 11:30:00
60,dsx,2020-11-26 11:39:00
178,nah,2020-11-26 11:25:00
236,xbm,2020-11-26 11:46:00
182,qdn,2020-11-26 11:32:00
32,djf,2020-11-26 11:09:00
154,oyi,2020-11-26 11:27:00
86,skq,2020-11-26 11:47:00
162,vlt,2020-11-26 11:06:00
222,hbx,2020-11-26 11:29:00
46,woi,2020-11-26 11:23:00
94,hzd,2020-11-26 11:28:00
76,ucm,2020-11-26 11:26:00
196,hje,2020-11-26 11:46:00
178,shg,2020-11-26 11:03:00
118,ecn,2020-11-26 11:33:00
104,tdg,2020-11-26 11:45:00
142,lwi,2020-11-26 11:01:00
240,fyd,2020-11-26 11:52:00
130,sxg,2020-11-26 11:15:00
136,rhx,2020-11-26 11:05:00
232,xtg,2020-11-26 11:52:00
28,dtz,2020-11-26 11:29:00
228,vrw,2020-11-26 11:58:00
88,mqk,2020-11-26 11:15:00
208,jfv,2020-11-26 11:17:00
28,nkr,2020-11-26 11:03:00
142,zrb,2020-11-26 11:09:00
44,gjp,2020-11-26 11:09:00
136,zfe,2020-11-26 11:26:00
10,qfe,2020-11-26 11:10:00
192,mag,2020-11-26 11:51:00
224,wct,2020-11-26 11:04:00
168,dzv,2020-11-26 11:07:00
208,qud,2020-11-26 11:01:00
240,oub,2020-11-26 11:56:00
130,uol,2020-11-26 11:41:00
242,iez,2020-11-26 11:59:00
22,trg,2020-11-26 11:44:00
138,str,2020-11-26 11:00:00
96,onk,2020-11-26 11:28:00
60,rom,2020-11-26 11:02:00
68,uhv,2020-11-26 11:52:00
150,exf,2020-11-26 11:27:00
104,vzg,2020-11-26 11:36:00
148,ybf,2020-11-26 11:59:00
94,mef,2020-11-26 11:11:00
184,vyu,2020-11-26 11:53:00
66,avs,2020-11-26 11:36:00
160,uwp,2020-11-26 11:53:00
148,lqh,2020-11-26 11:58:00
26,mdz,2020-11-26 11:41:00
46,hql,2020-11-26 12:18:00
106,jbm,2020-11-26 12:54:00
156,ick,2020-11-26 12:38:00
26,opu,2020-11-26 12:39:00
132,icf,2020-11-26 12:32:00
48,pex,2020-11-26 12:15:00
218,nzh,2020-11-26 12:22:00
116,zho,2020-11-26 12:32:00
164,ena,2020-11-26 12:08:00
194,ice,2020-11-26 12:59:00
144,qzp,2020-11-26 12:38:00
188,nbe,2020-11-26 12:01:00
98,utp,2020-11-26 12:48:00
218,vfi,2020-11-26 12:33:00
122,sjf,2020-11-26 12:23:00
54,mre,2020-11-26 12:21:00
104,fwl,2020-11-26 12:40:00
12,fyk,2020-11-26 12:55:00
58,yrv,2020-11-26 12:36:00
46,wek,2020-11-26 12:05:00
44,gyt,2020-11-26 12:42:00
46,cry,2020-11-26 12:37:00
76,sjt,2020-11-26 12:28:00
56,wbg,2020-11-26 12:12:00
172,rnz,2020-11-26 12:24:00
178,tig,2020-11-26 12:50:00
64,jyi,2020-11-26 12:40:00
192,sga,2020-11-26 12:16:00
166,max,2020-11-26 12:31:00
154,scr,2020-11-26 12:43:00
56,hmz,2020-11-26 12:10:00
50,nyg,2020-11-26 12:58:00
166,equ,2020-11-26 12:20:00
162,fuo,2020-11-26 12:20:00
68,atc,2020-11-26 12:05:00
14,haj,2020-11-26 12:49:00
64,vgn,2020-11-26 12:10:00
84,gle,2020-11-26 12:49:00
192,blk,2020-11-26 12:46:00
18,gur,2020-11-26 12:25:00
162,bxo,2020-11-26 12:57:00
162,cnz,2020-11-26 12:03:00
114,gls,2020-11-26 12:03:00
52,pvy,2020-11-26 12:46:00
102,rkd,2020-11-26 12:09:00
196,vyz,2020-11-26 12:06:00
228,cjv,2020-11-26 12:29:00
134,vph,2020-11-26 12:17:00
152,obe,2020-11-26 12:16:00
240,qcf,2020-11-26 12:13:00
76,eqp,2020-11-26 12:16:00
176,ezo,2020-11-26 12:49:00
24,dgf,2020-11-26 12:39:00
172,gzp,2020-11-26 12:16:00
142,whl,2020-11-26 12:05:00
46,vku,2020-11-26 12:52:00
26,pab,2020-11-26 12:42:00
96,mer,2020-11-26 12:57:00
174,qif,2020-11-26 12:32:00
134,etg,2020-11-26 12:37:00
56,lph,2020-11-26 12:43:00
172,rek,2020-11-26 12:14:00
76,itl,2020-11-26 12:37:00
134,ecy,2020-11-26 12:42:00
240,ame,2020-11-26 12:31:00
14,dgl,2020-11-26 12:16:00
72,azy,2020-11-26 12:43:00
224,jri,2020-11-26 12:15:00
180,cbd,2020-11-26 12:48:00
92,qgs,2020-11-26 12:12:00
194,rie,2020-11-26 12:15:00
110,lvk,2020-11-26 12:39:00
112,orj,2020-11-26 12:43:00
190,soh,2020-11-26 12:40:00
170,its,2020-11-26 12:52:00
112,lnq,2020-11-26 12:37:00
108,ijt,2020-11-26 12:57:00
12,bdy,2020-11-26 12:07:00
150,twq,2020-11-26 12:25:00
184,wko,2020-11-26 12:19:00
116,sqm,2020-11-26 12:11:00
196,bps,2020-11-26 12:46:00
24,yhr,2020-11-26 12:59:00
230,aob,2020-11-26 12:42:00
48,tmy,2020-11-26 12:42:00
110,mse,2020-11-26 12:03:00
44,acx,2020-11-26 12:27:00
164,ndl,2020-11-26 12:51:00
24,xew,2020-11-26 12:23:00
172,tkw,2020-11-26 12:59:00
214,lrx,2020-11-26 12:40:00
134,ftu,2020-11-26 12:35:00
26,hyb,2020-11-26 12:01:00
54,vlr,2020-11-26 12:35:00
102,jbp,2020-11-26 12:24:00
10,dfs,2020-11-26 12:27:00
98,rpw,2020-11-26 12:15:00
216,ctn,2020-11-26 12:59:00
136,crh,2020-11-26 12:34:00
118,glt,2020-11-26 12:42:00
238,zkq,2020-11-26 12:06:00
58,fqu,2020-11-26 13:47:00
192,mah,2020-11-26 13:26:00
24,rug,2020-11-26 13:36:00
70,gkb,2020-11-26 13:50:00
122,hkc,2020-11-26 13:42:00
92,qjm,2020-11-26 13:16:00
204,tlx,2020-11-26 13:51:00
142,hcm,2020-11-26 13:52:00
242,qvu,2020-11-26 13:53:00
206,dka,2020-11-26 13:55:00
18,vzp,2020-11-26 13:32:00
80,onp,2020-11-26 13:13:00
64,sad,2020-11-26 13:53:00
44,ujv,2020-11-26 13:06:00
114,nar,2020-11-26 13:56:00
216,fdm,2020-11-26 13:13:00
42,zpy,2020-11-26 13:23:00
218,pyj,2020-11-26 13:14:00
40,yar,2020-11-26 13:23:00
232,iot,2020-11-26 13:14:00
88,qfo,2020-11-26 13:21:00
222,dny,2020-11-26 13:33:00
62,cgf,2020-11-26 13:41:00
238,uzx,2020-11-26 13:53:00
154,cmq,2020-11-26 13:04:00
134,wyv,2020-11-26 13:45:00
178,gbz,2020-11-26 13:13:00
242,yvw,2020-11-26 13:52:00
104,cpy,2020-11-26 13:58:00
146,fij,2020-11-26 13:04:00
190,inl,2020-11-26 13:06:00
136,rbz,2020-11-26 13:26:00
214,ofh,2020-11-26 13:16:00
92,pko,2020-11-26 13:49:00
24,ocr,2020-11-26 13:25:00
120,tgs,2020-11-26 13:47:00
56,gjw,2020-11-26 13:46:00
222,yum,2020-11-26 13:28:00
144,zia,2020-11-26 13:49:00
26,nrf,2020-11-26 13:33:00
214,akm,2020-11-26 13:13:00
178,dyo,2020-11-26 13:55:00
220,mtk,2020-11-26 13:38:00
38,qtx,2020-11-26 13:56:00
240,buv,2020-11-26 13:45:00
60,qwt,2020-11-26 13:23:00
174,pmr,2020-11-26 13:09:00
46,ysm,2020-11-26 13:34:00
208,cof,2020-11-26 13:55:00
176,enw,2020-11-26 13:06:00
144,wns,2020-11-26 13:32:00
228,eml,2020-11-26 13:38:00
132,qwz,2020-11-26 13:16:00
184,hzu,2020-11-26 13:33:00
164,bha,2020-11-26 13:51:00
220,pnx,2020-11-26 13:03:00
220,vbs,2020-11-26 13:12:00
216,fxd,2020-11-26 13:38:00
74,uoz,2020-11-26 13:52:00
46,jcv,2020-11-26 13:35:00
198,cwh,2020-11-26 13:54:00
130,csb,2020-11-26 13:13:00
152,zkm,2020-11-26 13:41:00
134,ixp,2020-11-26 13:18:00
164,sje,2020-11-26 13:46:00
118,rbf,2020-11-26 13:25:00
34,fne,2020-11-26 13:13:00
192,etm,2020-11-26 13:33:00
12,hfk,2020-11-26 13:31:00
4,tmg,2020-11-26 13:57:00
22,zfk,2020-11-26 13:37:00
170,tgk,2020-11-26 13:33:00
76,jwg,2020-11-26 13:36:00
180,bjv,2020-11-26 13:00:00
106,zsr,2020-11-26 13:58:00
150,dfx,2020-11-26 13:29:00
50,zas,2020-11-26 13:41:00
174,ebx,2020-11-26 13:55:00
72,cqz,2020-11-26 13:31:00
112,kuy,2020-11-26 13:36:00
124,ctd,2020-11-26 13:39:00
76,fah,2020-11-26 13:08:00
40,gta,2020-11-26 13:24:00
212,wut,2020-11-26 13:43:00
108,yej,2020-11-26 13:08:00
126,ctr,2020-11-26 13:53:00
46,rda,2020-11-26 13:50:00
194,ico,2020-11-26 13:24:00
4,ueh,2020-11-26 13:43:00
16,usa,2020-11-26 13:07:00
184,itu,2020-11-26 13:02:00
188,dfn,2020-11-26 13:08:00
148,fxg,2020-11-26 13:11:00
84,wqy,2020-11-26 13:08:00
226,qig,2020-11-26 13:58:00
20,rsq,2020-11-26 13:35:00
8,fkq,2020-11-26 13:32:00
106,due,2020-11-26 13:03:00
162,iyx,2020-11-26 13:38:00
80,ohs,2020-11-26 13:09:00
228,iuv,2020-11-26 13:16:00
238,nyv,2020-11-26 14:08:00
210,hya,2020-11-26 14:30:00
196,chd,2020-11-26 14:29:00
208,ukc,2020-11-26 14:26:00
112,qua,2020-11-26 14:24:00
194,zjc,2020-11-26 14:23:00
90,lfh,2020-11-26 14:44:00
142,mke,2020-11-26 14:35:00
136,xse,2020-11-26 14:41:00
46,wvr,2020-11-26 14:03:00
158,vgw,2020-11-26 14:21:00
38,wgz,2020-11-26 14:20:00
30,tqc,2020-11-26 14:57:00
176,tmz,2020-11-26 14:17:00
170,gbs,2020-11-26 14:05:00
190,dsh,2020-11-26 14:04:00
106,agq,2020-11-26 14:02:00
162,bng,2020-11-26 14:17:00
202,ewc,2020-11-26 14:09:00
124,itp,2020-11-26 14:15:00
196,opr,2020-11-26 14:50:00
180,mgn,2020-11-26 14:35:00
56,mwa,2020-11-26 14:30:00
2,odl,2020-11-26 14:07:00
72,gyc,2020-11-26 14:35:00
158,uax,2020-11-26 14:18:00
180,tkd,2020-11-26 14:14:00
162,rev,2020-11-26 14:03:00
6,inz,2020-11-26 14:18:00
56,arm,2020-11-26 14:21:00
16,txb,2020-11-26 14:38:00
240,adc,2020-11-26 14:11:00
148,owj,2020-11-26 14:05:00
204,tsq,2020-11-26 14:34:00
224,jli,2020-11-26 14:41:00
72,sta,2020-11-26 14:17:00
188,hmr,2020-11-26 14:46:00
110,tvz,2020-11-26 14:49:00
62,xvq,2020-11-26 14:18:00
22,msg,2020-11-26 14:31:00
76,nkh,2020-11-26 14:25:00
24,rgi,2020-11-26 14:53:00
234,rdv,2020-11-26 14:37:00
36,gxy,2020-11-26 14:17:00
192,dvk,2020-11-26 14:54:00
218,hju,2020-11-26 14:52:00
230,qfn,2020-11-26 14:24:00
52,fkb,2020-11-26 14:12:00
242,hpg,2020-11-26 14:12:00
54,yji,2020-11-26 14:00:00
96,cwy,2020-11-26 14:05:00
236,uly,2020-11-26 14:57:00
50,dqm,2020-11-26 14:05:00
214,lsa,2020-11-26 14:46:00
138,trp,2020-11-26 14:02:00
8,pwv,2020-11-26 14:24:00
10,lcf,2020-11-26 14:44:00
118,shd,2020-11-26 14:15:00
170,isq,2020-11-26 14:42:00
100,osa,2020-11-26 14:45:00
88,nxb,2020-11-26 14:23:00
12,rxm,2020-11-26 14:43:00
170,nap,2020-11-26 14:10:00
158,ijl,2020-11-26 14:09:00
224,vob,2020-11-26 14:36:00
228,erv,2020-11-26 14:15:00
198,rxm,2020-11-26 14:10:00
204,dgq,2020-11-26 14:11:00
196,ygz,2020-11-26 14:10:00
240,sme,2020-11-26 14:08:00
176,qou,2020-11-26 14:55:00
112,lup,2020-11-26 14:21:00
6,igm,2020-11-26 14:07:00
62,zuo,2020-11-26 14:40:00
6,pha,2020-11-26 14:50:00
130,irj,2020-11-26 14:09:00
102,xie,2020-11-26 14:14:00
2,hut,2020-11-26 14:40:00
184,wou,2020-11-26 14:26:00
94,tlh,2020-11-26 14:04:00
200,xvs,2020-11-26 14:38:00
228,igc,2020-11-26 14:40:00
78,lkx,2020-11-26 14:36:00
172,atu,2020-11-26 14:07:00
214,nks,2020-11-26 14:42:00
70,pca,2020-11-26 14:23:00
90,ifj,2020-11-26 14:41:00
168,ipr,2020-11-26 14:04:00
22,woe,2020-11-26 14:48:00
152,wtu,2020-11-26 14:53:00
56,qsp,2020-11-26 14:48:00
150,jsd,2020-11-26 14:18:00
58,hln,2020-11-26 14:34:00
238,vdi,2020-11-26 14:07:00
206,jsy,2020-11-26 14:05:00
236,kwi,2020-11-26 14:25:00
132,rmd,2020-11-26 14:43:00
182,qje,2020-11-26 14:36:00
118,mqu,2020-11-26 14:56:00
6,ptv,2020-11-26 14:56:00
66,snq,2020-11-26 14:54:00
72,kco,2020-11-26 15:54:00
86,zuh,2020-11-26 15:36:00
224,evr,2020-11-26 15:45:00
230,xhz,2020-11-26 15:19:00
56,lhi,2020-11-26 15:14:00
140,tzi,2020-11-26 15:23:00
18,zru,2020-11-26 15:14:00
28,umy,2020-11-26 15:57:00
76,iow,2020-11-26 15:48:00
226,jdx,2020-11-26 15:17:00
98,trk,2020-11-26 15:53:00
240,fib,2020-11-26 15:09:00
96,kiy,2020-11-26 15:52:00
122,lqm,2020-11-26 15:08:00
180,brt,2020-11-26 15:49:00
72,nuy,2020-11-26 15:57:00
202,bly,2020-11-26 15:45:00
218,orn,2020-11-26 15:06:00
80,tyx,2020-11-26 15:37:00
58,old,2020-11-26 15:47:00
192,ufz,2020-11-26 15:20:00
10,bwn,2020-11-26 15:03:00
114,ayl,2020-11-26 15:37:00
54,ytk,2020-11-26 15:28:00
76,uzg,2020-11-26 15:55:00
98,myu,2020-11-26 15:03:00
106,qet,2020-11-26 15:16:00
166,xsf,2020-11-26 15:22:00
228,bxk,2020-11-26 15:27:00
88,unp,2020-11-26 15:17:00
192,djn,2020-11-26 15:48:00
126,taj,2020-11-26 15:22:00
46,smq,2020-11-26 15:09:00
230,ani,2020-11-26 15:42:00
214,ipf,2020-11-26 15:43:00
154,lus,2020-11-26 15:56:00
182,ufk,2020-11-26 15:13:00
92,tqo,2020-11-26 15:21:00
126,zrw,2020-11-26 15:44:00
100,ltu,2020-11-26 15:54:00
28,ntv,2020-11-26 15:58:00
140,ohp,2020-11-26 15:51:00
22,kfi,2020-11-26 15:54:00
114,tfc,2020-11-26 15:10:00
30,qfd,2020-11-26 15:14:00
182,uvl,2020-11-26 15:08:00
130,pbu,2020-11-26 15:35:00
16,eir,2020-11-26 15:42:00
210,gox,2020-11-26 15:22:00
158,szb,2020-11-26 15:54:00
240,gnm,2020-11-26 15:26:00
82,yur,2020-11-26 15:41:00
210,vbo,2020-11-26 15:24:00
88,udx,2020-11-26 15:10:00
54,riq,2020-11-26 15:28:00
218,lze,2020-11-26 15:35:00
74,orw,2020-11-26 15:52:00
146,siv,2020-11-26 15:19:00
196,yrc,2020-11-26 15:14:00
10,srp,2020-11-26 15:18:00
4,wqf,2020-11-26 15:07:00
220,nih,2020-11-26 15:47:00
208,sbm,2020-11-26 15:23:00
70,dwy,2020-11-26 15:03:00
142,mnl,2020-11-26 15:35:00
170,qbh,2020-11-26 15:51:00
96,pzo,2020-11-26 15:50:00
50,ewk,2020-11-26 15:25:00
122,bas,2020-11-26 15:56:00
204,cva,2020-11-26 15:28:00
12,svf,2020-11-26 15:05:00
96,smx,2020-11-26 15:11:00
82,nuv,2020-11-26 15:51:00
98,wpd,2020-11-26 15:09:00
178,emw,2020-11-26 15:16:00
220,kxj,2020-11-26 15:43:00
116,bae,2020-11-26 15:07:00
44,kha,2020-11-26 15:01:00
12,rno,2020-11-26 15:54:00
180,rkn,2020-11-26 15:29:00
44,tvk,2020-11-26 15:57:00
164,lfk,2020-11-26 15:21:00
30,vwp,2020-11-26 15:05:00
196,mkf,2020-11-26 15:32:00
64,lfv,2020-11-26 15:03:00
22,wkt,2020-11-26 15:31:00
220,hpt,2020-11-26 15:30:00
148,vza,2020-11-26 15:33:00
54,wyv,2020-11-26 15:15:00
204,efo,2020-11-26 15:03:00
132,tfz,2020-11-26 15:10:00
140,zoj,2020-11-26 15:40:00
132,qlf,2020-11-26 15:26:00
140,mxi,2020-11-26 15:18:00
166,med,2020-11-26 15:07:00
50,mbi,2020-11-26 15:28:00
4,dtk,2020-11-26 15:12:00
164,vco,2020-11-26 15:32:00
238,jfy,2020-11-26 15:15:00
220,rmb,2020-11-26 15:36:00
76,iqa,2020-11-26 15:16:00
216,gvb,2020-11-26 16:12:00
82,wmc,2020-11-26 16:45:00
232,dtx,2020-11-26 16:12:00
94,snv,2020-11-26 16:57:00
20,ejs,2020-11-26 16:11:00
156,dzc,2020-11-26 16:15:00
230,zqr,2020-11-26 16:11:00
130,klm,2020-11-26 16:25:00
60,cqm,2020-11-26 16:55:00
174,jhf,2020-11-26 16:41:00
180,tdh,2020-11-26 16:50:00
44,rfs,2020-11-26 16:28:00
106,snb,2020-11-26 16:36:00
236,ona,2020-11-26 16:44:00
142,xsc,2020-11-26 16:13:00
224,lda,2020-11-26 16:52:00
198,efm,2020-11-26 16:07:00
192,amb,2020-11-26 16:47:00
126,kij,2020-11-26 16:10:00
20,xbn,2020-11-26 16:14:00
56,ojt,2020-11-26 16:50:00
168,mck,2020-11-26 16:19:00
226,gjh,2020-11-26 16:22:00
24,fxq,2020-11-26 16:34:00
168,yuj,2020-11-26 16:11:00
36,jfe,2020-11-26 16:53:00
212,zeg,2020-11-26 16:29:00
152,oum,2020-11-26 16:06:00
82,jrl,2020-11-26 16:49:00
142,ufr,2020-11-26 16:16:00
6,ivk,2020-11-26 16:20:00
46,iwu,2020-11-26 16:26:00
102,lws,2020-11-26 16:18:00
132,czs,2020-11-26 16:29:00
124,ulk,2020-11-26 16:16:00
220,agi,2020-11-26 16:40:00
112,cdf,2020-11-26 16:32:00
48,twz,2020-11-26 16:43:00
66,fjp,2020-11-26 16:14:00
200,oty,2020-11-26 16:01:00
212,wri,2020-11-26 16:16:00
54,cxf,2020-11-26 16:03:00
54,stl,2020-11-26 16:08:00
210,bgs,2020-11-26 16:03:00
110,vmn,2020-11-26 16:54:00
156,fpg,2020-11-26 16:46:00
82,dfy,2020-11-26 16:30:00
12,kuf,2020-11-26 16:59:00
110,vet,2020-11-26 16:34:00
238,cvi,2020-11-26 16:38:00
20,vnz,2020-11-26 16:53:00
2,shl,2020-11-26 16:35:00
50,kmc,2020-11-26 16:57:00
192,gal,2020-11-26 16:13:00
126,tng,2020-11-26 16:09:00
152,goi,2020-11-26 16:16:00
208,vds,2020-11-26 16:32:00
50,oxs,2020-11-26 16:45:00
88,eaq,2020-11-26 16:05:00
62,iul,2020-11-26 16:15:00
52,ztd,2020-11-26 16:02:00
2,xny,2020-11-26 16:07:00
224,mgo,2020-11-26 16:27:00
130,fki,2020-11-26 16:56:00
216,dfw,2020-11-26 16:56:00
158,fmj,2020-11-26 16:16:00
214,hip,2020-11-26 16:19:00
36,tqn,2020-11-26 16:40:00
6,zdi,2020-11-26 16:45:00
8,vez,2020-11-26 16:15:00
38,rgi,2020-11-26 16:56:00
162,zui,2020-11-26 16:05:00
50,dgf,2020-11-26 16:43:00
76,fig,2020-11-26 16:33:00
168,ybp,2020-11-26 16:10:00
118,xuw,2020-11-26 16:02:00
174,gip,2020-11-26 16:43:00
92,yfr,2020-11-26 16:51:00
58,gjy,2020-11-26 16:34:00
182,qhj,2020-11-26 16:24:00
190,ehd,2020-11-26 16:09:00
78,slc,2020-11-26 16:25:00
156,crm,2020-11-26 16:39:00
162,olq,2020-11-26 16:29:00
28,wfv,2020-11-26 16:19:00
222,ews,2020-11-26 16:09:00
36,hbs,2020-11-26 16:31:00
130,wjh,2020-11-26 16:42:00
26,pse,2020-11-26 16:22:00
192,fbk,2020-11-26 16:22:00
156,kqu,2020-11-26 16:21:00
218,zph,2020-11-26 16:30:00
38,bum,2020-11-26 16:53:00
168,lfp,2020-11-26 16:50:00
156,nkt,2020-11-26 16:30:00
214,kys,2020-11-26 16:18:00
146,yqt,2020-11-26 16:45:00
134,xbz,2020-11-26 16:44:00
210,jci,2020-11-26 16:24:00
84,abc,2020-11-26 16:10:00
30,ozt,2020-11-26 16:48:00
94,yoj,2020-11-26 17:16:00
208,esr,2020-11-26 17:15:00
114,tqb,2020-11-26 17:20:00
66,hux,2020-11-26 17:26:00
130,qtr,2020-11-26 17:20:00
14,fiz,2020-11-26 17:47:00
36,zwj,2020-11-26 17:52:00
42,ail,2020-11-26 17:47:00
100,lqc,2020-11-26 17:15:00
20,gsa,2020-11-26 17:29:00
114,bzl,2020-11-26 17:20:00
114,cow,2020-11-26 17:24:00
160,swb,2020-11-26 17:49:00
114,mtq,2020-11-26 17:10:00
30,dir,2020-11-26 17:07:00
156,xdu,2020-11-26 17:47:00
200,fsk,2020-11-26 17:37:00
222,blc,2020-11-26 17:50:00
40,ftp,2020-11-26 17:46:00
12,emo,2020-11-26 17:02:00
48,vsf,2020-11-26 17:00:00
74,sup,2020-11-26 17:58:00
50,lks,2020-11-26 17:19:00
216,zfi,2020-11-26 17:05:00
14,fhi,2020-11-26 17:06:00
86,pru,2020-11-26 17:05:00
202,rgp,2020-11-26 17:43:00
28,ugd,2020-11-26 17:34:00
108,far,2020-11-26 17:23:00
96,duk,2020-11-26 17:41:00
32,gvy,2020-11-26 17:17:00
134,snt,2020-11-26 17:51:00
196,nmd,2020-11-26 17:24:00
52,uyx,2020-11-26 17:22:00
222,tfs,2020-11-26 17:17:00
58,arz,2020-11-26 17:14:00
132,skr,2020-11-26 17:51:00
114,zut,2020-11-26 17:41:00
200,yhv,2020-11-26 17:42:00
214,eig,2020-11-26 17:34:00
236,obj,2020-11-26 17:13:00
78,ivl,2020-11-26 17:15:00
196,vdf,2020-11-26 17:17:00
154,pdu,2020-11-26 17:41:00
194,sax,2020-11-26 17:40:00
224,dlm,2020-11-26 17:40:00
